Flight Date,Status,Departure Airport,Departure IATA,Arrival Airport,Arrival IATA,Airline Name,Airline IATA,Flight Number,Flight IATA,Departure Delay,Arrival Delay,Arrival Region,Arrival City,Departure Date,Departure Time,Arrival Date,Arrival Time,Date
2021-09-04,landed,Indira Gandhi International,DEL,Bole International,ADD,Air India,AI,1951,AI1951,24.0,0.0,Africa,Addis_Ababa,2021-09-04,07:43:00,2021-09-04,10:50:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Dubai,DXB,Emirates,EK,513,EK513,17.0,0.0,Asia,Dubai,2021-09-04,04:32:00,2021-09-04,05:59:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,927,UK927,7.0,0.0,Asia,Kolkata,2021-09-04,09:37:00,2021-09-04,11:14:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Doha International,DOH,Qatar Airways,QR,581,QR581,18.0,0.0,Asia,Qatar,2021-09-04,09:52:00,2021-09-04,10:44:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,IndiGo,6E,2615,6E2615,1.0,0.0,Asia,Kolkata,2021-09-04,07:20:00,2021-09-04,08:31:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,GoAir,G8,334,G8334,0.0,0.0,Asia,Kolkata,2021-09-04,07:11:00,2021-09-04,08:51:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,IndiGo,6E,2733,6E2733,19.0,3.0,Asia,Kolkata,2021-09-04,14:08:00,2021-09-04,15:17:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,Blue Dart Aviation,BZ,102,BZ102,21.0,7.0,Asia,Kolkata,2021-09-04,06:35:00,2021-09-04,08:32:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Air India,AI,865,AI865,22.0,0.0,Asia,Kolkata,2021-09-04,11:01:00,2021-09-04,12:35:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Alliance Air,9I,887,9I887,24.0,0.0,Asia,Kolkata,2021-09-04,11:18:00,2021-09-04,13:11:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Borjhar,GAU,IndiGo,6E,2574,6E2574,14.0,0.0,Asia,Kolkata,2021-09-04,12:43:00,2021-09-04,14:51:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Air India,AI,9887,AI9887,24.0,0.0,Asia,Kolkata,2021-09-04,11:18:00,2021-09-04,13:11:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Gaggal Airport,DHM,SpiceJet,SG,2345,SG2345,10.0,0.0,Asia,Kolkata,2021-09-04,07:40:00,2021-09-04,08:46:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,British Airways,BA,5821,BA5821,10.0,0.0,Asia,Kolkata,2021-09-04,06:39:00,2021-09-04,07:47:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,943,UK943,11.0,0.0,Asia,Kolkata,2021-09-04,07:41:00,2021-09-04,09:21:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,GoAir,G8,530,G8530,0.0,0.0,Asia,Kolkata,2021-09-04,05:40:00,2021-09-04,07:20:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,IndiGo,6E,2346,6E2346,0.0,0.0,Asia,Kolkata,2021-09-04,06:04:00,2021-09-04,07:58:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,AirAsia India,I5,548,I5548,15.0,2.0,Asia,Kolkata,2021-09-04,05:10:00,2021-09-04,07:01:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Blue Dart Aviation,BZ,481,BZ481,23.0,0.0,Asia,Kolkata,2021-09-04,01:28:00,2021-09-04,02:35:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Blue Dart Aviation,BZ,201,BZ201,22.0,0.0,Asia,Kolkata,2021-09-04,02:12:00,2021-09-04,03:46:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Dubai,DXB,flydubai,FZ,432,FZ432,36.0,0.0,Asia,Dubai,2021-09-04,07:30:00,2021-09-04,08:57:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,GoAir,G8,725,G8725,14.0,4.0,Asia,Kolkata,2021-09-04,16:58:00,2021-09-04,18:10:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,SpiceJet,SG,8131,SG8131,15.0,0.0,Asia,Kolkata,2021-09-04,16:04:00,2021-09-04,17:14:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Dubai,DXB,IndiGo,6E,21,6E21,99.0,48.0,Asia,Dubai,2021-09-04,09:44:00,2021-09-04,11:13:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Frankfurt International Airport,FRA,Vistara,UK,25,UK25,16.0,0.0,Europe,Berlin,2021-09-04,03:31:00,2021-09-04,07:55:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Borjhar,GAU,Air India,AI,889,AI889,20.0,0.0,Asia,Kolkata,2021-09-04,09:49:00,2021-09-04,12:00:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Vistara,UK,959,UK959,10.0,0.0,Asia,Kolkata,2021-09-04,06:39:00,2021-09-04,07:47:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Borjhar,GAU,IndiGo,6E,2251,6E2251,8.0,0.0,Asia,Kolkata,2021-09-04,05:33:00,2021-09-04,07:46:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Doha International,DOH,Qatar Airways,QR,579,QR579,40.0,0.0,Asia,Qatar,2021-09-04,04:04:00,2021-09-04,04:46:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,British Airways,BA,5849,BA5849,14.0,0.0,Asia,Kolkata,2021-09-04,09:04:00,2021-09-04,10:45:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Raja Sansi International Airport,ATQ,IndiGo,6E,3111,6E3111,3.0,0.0,Asia,Kolkata,2021-09-04,12:23:00,2021-09-04,13:07:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Raja Sansi International Airport,ATQ,IndiGo,6E,322,6E322,12.0,0.0,Asia,Kolkata,2021-09-04,11:06:00,2021-09-04,11:51:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,SpiceJet,SG,8701,SG8701,9.0,0.0,Asia,Kolkata,2021-09-04,06:58:00,2021-09-04,08:35:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,933,UK933,16.0,0.0,Asia,Kolkata,2021-09-04,15:46:00,2021-09-04,17:24:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Air India,AI,665,AI665,30.0,0.0,Asia,Kolkata,2021-09-04,07:49:00,2021-09-04,09:27:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,British Airways,BA,5859,BA5859,7.0,0.0,Asia,Kolkata,2021-09-04,06:21:00,2021-09-04,08:15:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,IndiGo,6E,2513,6E2513,37.0,20.0,Asia,Kolkata,2021-09-04,10:06:00,2021-09-04,11:55:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Abu Dhabi International,AUH,Alitalia,AZ,5702,AZ5702,25.0,0.0,Asia,Dubai,2021-09-04,05:20:00,2021-09-04,06:44:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Abu Dhabi International,AUH,Etihad Airways,EY,211,EY211,25.0,0.0,Asia,Dubai,2021-09-04,05:20:00,2021-09-04,06:44:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Abu Dhabi International,AUH,flynas,XY,3211,XY3211,25.0,0.0,Asia,Dubai,2021-09-04,05:20:00,2021-09-04,06:44:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,Vistara,UK,705,UK705,21.0,9.0,Asia,Kolkata,2021-09-04,07:51:00,2021-09-04,09:43:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Cochin International,COK,IndiGo,6E,2241,6E2241,11.0,0.0,Asia,Kolkata,2021-09-04,11:06:00,2021-09-04,13:51:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,IndiGo,6E,2306,6E2306,14.0,0.0,Asia,Kolkata,2021-09-04,14:59:00,2021-09-04,16:56:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Air Mauritius,MK,8029,MK8029,22.0,0.0,Asia,Kolkata,2021-09-04,11:01:00,2021-09-04,12:35:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Gaggal Airport,DHM,Air India,AI,9713,AI9713,21.0,0.0,Asia,Kolkata,2021-09-04,07:35:00,2021-09-04,08:57:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Vadodara,BDQ,Air India,AI,823,AI823,12.0,0.0,Asia,Kolkata,2021-09-04,04:57:00,2021-09-04,06:04:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Bhopal,BHO,IndiGo,6E,198,6E198,5.0,0.0,Asia,Kolkata,2021-09-04,08:14:00,2021-09-04,09:12:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Dubai,DXB,Emirates,EK,511,EK511,8.0,0.0,Asia,Dubai,2021-09-04,11:08:00,2021-09-04,12:27:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Suvarnabhumi International,BKK,Air India,AI,332,AI332,18.0,8.0,Asia,Bangkok,2021-09-04,07:18:00,2021-09-04,12:37:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Dubai,DXB,SpiceJet,SG,705,SG705,92.0,48.0,Asia,Dubai,2021-09-04,02:17:00,2021-09-04,03:47:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Dubai,DXB,Air India Express,IX,195,IX195,26.0,1.0,Asia,Dubai,2021-09-04,00:56:00,2021-09-04,02:31:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Dubai,DXB,IndiGo,6E,9795,6E9795,35.0,16.0,Asia,Dubai,2021-09-04,12:35:00,2021-09-04,14:04:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Dibrugarh,DIB,IndiGo,6E,6166,6E6166,9.0,0.0,Asia,Kolkata,2021-09-04,05:24:00,2021-09-04,08:01:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Frankfurt International Airport,FRA,Air India,AI,121,AI121,23.0,9.0,Europe,Berlin,2021-09-04,05:28:00,2021-09-04,10:08:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,IndiGo,6E,2287,6E2287,23.0,2.0,Asia,Kolkata,2021-09-04,15:27:00,2021-09-04,17:52:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Borjhar,GAU,IndiGo,6E,2939,6E2939,4.0,0.0,Asia,Kolkata,2021-09-04,07:04:00,2021-09-04,09:15:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,IndiGo,6E,2364,6E2364,24.0,0.0,Asia,Kolkata,2021-09-04,13:33:00,2021-09-04,15:52:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Newark Liberty International,EWR,Air India,AI,105,AI105,38.0,27.0,America,New_York,2021-09-04,02:57:00,2021-09-04,08:21:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Dibrugarh,DIB,IndiGo,6E,2051,6E2051,5.0,0.0,Asia,Kolkata,2021-09-04,11:45:00,2021-09-04,14:19:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,IndiGo,6E,772,6E772,19.0,0.0,Asia,Kolkata,2021-09-04,07:39:00,2021-09-04,10:01:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,GoAir,G8,336,G8336,0.0,0.0,Asia,Kolkata,2021-09-04,13:23:00,2021-09-04,15:06:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,Air India,AI,502,AI502,33.0,6.0,Asia,Kolkata,2021-09-04,14:03:00,2021-09-04,16:19:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,British Airways,BA,5851,BA5851,20.0,0.0,Asia,Kolkata,2021-09-04,10:40:00,2021-09-04,12:20:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,Air India,AI,506,AI506,12.0,0.0,Asia,Kolkata,2021-09-04,09:57:00,2021-09-04,12:19:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Air India,AI,267,AI267,15.0,0.0,Asia,Kolkata,2021-09-04,07:10:00,2021-09-04,08:46:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,Air India,AI,803,AI803,22.0,0.0,Asia,Kolkata,2021-09-04,06:31:00,2021-09-04,08:47:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,SpiceJet,SG,7401,SG7401,13.0,0.0,Asia,Kolkata,2021-09-04,02:43:00,2021-09-04,04:45:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,British Airways,BA,5839,BA5839,7.0,0.0,Asia,Kolkata,2021-09-04,08:12:00,2021-09-04,10:27:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,993,UK993,12.0,0.0,Asia,Kolkata,2021-09-04,13:01:00,2021-09-04,14:39:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,995,UK995,20.0,0.0,Asia,Kolkata,2021-09-04,10:40:00,2021-09-04,12:20:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,963,UK963,14.0,0.0,Asia,Kolkata,2021-09-04,09:04:00,2021-09-04,10:45:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,Blue Dart Aviation,BZ,403,BZ403,28.0,10.0,Asia,Kolkata,2021-09-04,04:17:00,2021-09-04,06:40:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,Ethiopian Airlines,ET,1222,ET1222,22.0,0.0,Asia,Kolkata,2021-09-04,06:31:00,2021-09-04,08:47:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,SpiceJet,SG,7093,SG7093,10.0,0.0,Asia,Kolkata,2021-09-04,02:24:00,2021-09-04,04:02:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Air India,AI,1102,AI1102,15.0,0.0,Asia,Kolkata,2021-09-04,16:29:00,2021-09-04,18:13:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,GoAir,G8,101,G8101,0.0,0.0,Asia,Kolkata,2021-09-04,05:45:00,2021-09-04,07:42:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,AirAsia India,I5,740,I5740,18.0,0.0,Asia,Kolkata,2021-09-04,08:18:00,2021-09-04,10:46:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,IndiGo,6E,6573,6E6573,15.0,0.0,Asia,Kolkata,2021-09-04,07:34:00,2021-09-04,09:26:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,IndiGo,6E,2214,6E2214,21.0,1.0,Asia,Kolkata,2021-09-04,03:05:00,2021-09-04,04:54:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,Air Mauritius,MK,8122,MK8122,12.0,0.0,Asia,Kolkata,2021-09-04,09:57:00,2021-09-04,12:19:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,Vistara,UK,747,UK747,7.0,0.0,Asia,Kolkata,2021-09-04,06:21:00,2021-09-04,08:15:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,SpiceJet,SG,7530,SG7530,43.0,23.0,Asia,Kolkata,2021-09-04,11:27:00,2021-09-04,13:45:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,United Airlines,UA,7751,UA7751,7.0,0.0,Asia,Kolkata,2021-09-04,06:21:00,2021-09-04,08:15:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,SpiceJet,SG,7613,SG7613,21.0,0.0,Asia,Kolkata,2021-09-04,04:16:00,2021-09-04,06:34:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,SpiceJet,SG,8191,SG8191,11.0,0.0,Asia,Kolkata,2021-09-04,06:25:00,2021-09-04,08:40:00,04-09-2021
2021-09-04,landed,Indira Gandhi International,DEL,Cochin International,COK,AirAsia India,I5,791,I5791,5.0,0.0,Asia,Kolkata,2021-09-04,04:49:00,2021-09-04,07:33:00,04-09-2021
