Flight Date,Status,Departure Airport,Departure IATA,Arrival Airport,Arrival IATA,Airline Name,Airline IATA,Flight Number,Flight IATA,Departure Delay,Arrival Delay,Arrival Region,Arrival City,Departure Date,Departure Time,Arrival Date,Arrival Time,Date
2021-09-24,landed,Indira Gandhi International,DEL,Aizawl,AJL,IndiGo,6E,2308,6E2308,3.0,0.0,Asia,Kolkata,2021-09-24,11:32:00,2021-09-24,13:47:00,24-09-2021
2021-09-24,landed,Indira Gandhi International,DEL,Borjhar,GAU,Air India,AI,889,AI889,17.0,0.0,Asia,Kolkata,2021-09-24,09:47:00,2021-09-24,11:54:00,24-09-2021
2021-09-24,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,927,UK927,40.0,6.0,Asia,Kolkata,2021-09-24,10:10:00,2021-09-24,11:45:00,24-09-2021
2021-09-24,landed,Indira Gandhi International,DEL,Dubai,DXB,SpiceJet,SG,705,SG705,18.0,0.0,Asia,Dubai,2021-09-24,01:03:00,2021-09-24,02:38:00,24-09-2021
2021-09-24,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,IndiGo,6E,2567,6E2567,0.0,0.0,Asia,Kolkata,2021-09-24,08:52:00,2021-09-24,09:58:00,24-09-2021
2021-09-24,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,IndiGo,6E,2615,6E2615,0.0,0.0,Asia,Kolkata,2021-09-24,07:18:00,2021-09-24,08:30:00,24-09-2021
2021-09-24,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,IndiGo,6E,5071,6E5071,11.0,0.0,Asia,Kolkata,2021-09-24,14:11:00,2021-09-24,15:50:00,24-09-2021
2021-09-24,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,IndiGo,6E,2214,6E2214,5.0,0.0,Asia,Kolkata,2021-09-24,02:49:00,2021-09-24,04:42:00,24-09-2021
2021-09-24,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Air Mauritius,MK,8029,MK8029,23.0,0.0,Asia,Kolkata,2021-09-24,11:02:00,2021-09-24,12:33:00,24-09-2021
2021-09-24,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Alliance Air,9I,887,9I887,23.0,0.0,Asia,Kolkata,2021-09-24,06:42:00,2021-09-24,08:26:00,24-09-2021
2021-09-24,landed,Indira Gandhi International,DEL,Doha International,DOH,Qatar Airways,QR,581,QR581,20.0,0.0,Asia,Qatar,2021-09-24,09:54:00,2021-09-24,10:54:00,24-09-2021
2021-09-24,landed,Indira Gandhi International,DEL,Frankfurt International Airport,FRA,Air India,AI,8761,AI8761,14.0,0.0,Europe,Berlin,2021-09-24,03:04:00,2021-09-24,07:33:00,24-09-2021
2021-09-24,landed,Indira Gandhi International,DEL,Dubai,DXB,Emirates,EK,511,EK511,40.0,10.0,Asia,Dubai,2021-09-24,11:39:00,2021-09-24,13:10:00,24-09-2021
2021-09-24,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Air India,AI,9887,AI9887,23.0,0.0,Asia,Kolkata,2021-09-24,06:42:00,2021-09-24,08:26:00,24-09-2021
2021-09-24,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Air India,AI,865,AI865,23.0,0.0,Asia,Kolkata,2021-09-24,11:02:00,2021-09-24,12:33:00,24-09-2021
2021-09-24,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,British Airways,BA,5821,BA5821,9.0,0.0,Asia,Kolkata,2021-09-24,06:39:00,2021-09-24,07:46:00,24-09-2021
2021-09-24,landed,Indira Gandhi International,DEL,Cochin International,COK,Air India,AI,512,AI512,4.0,0.0,Asia,Kolkata,2021-09-24,14:13:00,2021-09-24,17:00:00,24-09-2021
2021-09-24,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,British Airways,BA,5823,BA5823,10.0,0.0,Asia,Kolkata,2021-09-24,08:55:00,2021-09-24,10:02:00,24-09-2021
2021-09-24,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,Vistara,UK,747,UK747,3.0,0.0,Asia,Kolkata,2021-09-24,06:22:00,2021-09-24,08:13:00,24-09-2021
2021-09-24,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Blue Dart Aviation,BZ,481,BZ481,13.0,0.0,Asia,Kolkata,2021-09-24,01:18:00,2021-09-24,02:29:00,24-09-2021
2021-09-24,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,995,UK995,12.0,0.0,Asia,Kolkata,2021-09-24,10:32:00,2021-09-24,12:10:00,24-09-2021
2021-09-24,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Air India,AI,665,AI665,13.0,0.0,Asia,Kolkata,2021-09-24,08:12:00,2021-09-24,09:55:00,24-09-2021
