Flight Date,Status,Departure Airport,Departure IATA,Arrival Airport,Arrival IATA,Airline Name,Airline IATA,Flight Number,Flight IATA,Departure Delay,Arrival Delay,Arrival Region,Arrival City,Departure Date,Departure Time,Arrival Date,Arrival Time,Date
2021-09-03,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Air India,AI,9887,AI9887,13.0,0.0,Asia,Kolkata,2021-09-03,06:33:00,2021-09-03,08:24:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Goa International,GOI,GoAir,G8,286,G8286,12.0,0.0,Asia,Kolkata,2021-09-03,10:51:00,2021-09-03,12:57:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,933,UK933,19.0,0.0,Asia,Kolkata,2021-09-03,15:49:00,2021-09-03,17:27:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,British Airways,BA,5821,BA5821,7.0,0.0,Asia,Kolkata,2021-09-03,06:37:00,2021-09-03,07:44:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,British Airways,BA,5823,BA5823,14.0,0.0,Asia,Kolkata,2021-09-03,08:58:00,2021-09-03,10:10:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,GoAir,G8,334,G8334,8.0,0.0,Asia,Kolkata,2021-09-03,08:07:00,2021-09-03,09:47:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Cochin International,COK,United Airlines,UA,7752,UA7752,6.0,0.0,Asia,Kolkata,2021-09-03,06:06:00,2021-09-03,08:56:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,Air India,AI,401,AI401,10.0,0.0,Asia,Kolkata,2021-09-03,06:59:00,2021-09-03,08:42:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Blue Dart Aviation,BZ,481,BZ481,18.0,0.0,Asia,Kolkata,2021-09-03,01:22:00,2021-09-03,02:32:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,British Airways,BA,5849,BA5849,4.0,0.0,Asia,Kolkata,2021-09-03,08:54:00,2021-09-03,10:33:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,GoAir,G8,719,G8719,0.0,0.0,Asia,Kolkata,2021-09-03,06:48:00,2021-09-03,08:00:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Goa International,GOI,IndiGo,6E,2358,6E2358,31.0,0.0,Asia,Kolkata,2021-09-03,10:35:00,2021-09-03,12:38:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,SpiceJet,SG,8131,SG8131,16.0,0.0,Asia,Kolkata,2021-09-03,16:05:00,2021-09-03,17:14:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Hyderabad Airport,HYD,IndiGo,6E,6103,6E6103,18.0,0.0,Asia,Kolkata,2021-09-03,11:53:00,2021-09-03,13:40:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,United Airlines,UA,7746,UA7746,14.0,0.0,Asia,Kolkata,2021-09-03,08:58:00,2021-09-03,10:10:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Gorakhpur,GOP,Air India,AI,9809,AI9809,14.0,0.0,Asia,Kolkata,2021-09-03,12:43:00,2021-09-03,14:18:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Vistara,UK,959,UK959,7.0,0.0,Asia,Kolkata,2021-09-03,06:37:00,2021-09-03,07:44:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Frankfurt International Airport,FRA,Lufthansa,LH,761,LH761,15.0,0.0,Europe,Berlin,2021-09-03,03:05:00,2021-09-03,07:35:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Air India,AI,678,AI678,20.0,0.0,Asia,Kolkata,2021-09-03,09:20:00,2021-09-03,11:03:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Vistara,UK,979,UK979,14.0,0.0,Asia,Kolkata,2021-09-03,08:58:00,2021-09-03,10:10:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,SpiceJet,SG,8701,SG8701,15.0,0.0,Asia,Kolkata,2021-09-03,07:05:00,2021-09-03,08:42:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,963,UK963,4.0,0.0,Asia,Kolkata,2021-09-03,08:54:00,2021-09-03,10:33:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Air India,AI,865,AI865,23.0,0.0,Asia,Kolkata,2021-09-03,11:02:00,2021-09-03,12:32:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Bandaranaike International,CMB,SriLankan Airlines,UL,192,UL192,15.0,0.0,Asia,Colombo,2021-09-03,10:19:00,2021-09-03,13:28:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,Asiana Airlines,OZ,6381,OZ6381,10.0,0.0,Asia,Kolkata,2021-09-03,06:59:00,2021-09-03,08:42:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Raja Sansi International Airport,ATQ,Vistara,UK,691,UK691,21.0,0.0,Asia,Kolkata,2021-09-03,14:01:00,2021-09-03,14:50:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Raja Sansi International Airport,ATQ,Vistara,UK,693,UK693,19.0,0.0,Asia,Kolkata,2021-09-03,08:28:00,2021-09-03,09:14:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,Air India,AI,1314,AI1314,38.0,12.0,Asia,Kolkata,2021-09-03,07:02:00,2021-09-03,08:47:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Doha International,DOH,Qatar Airways,QR,581,QR581,14.0,0.0,Asia,Qatar,2021-09-03,09:48:00,2021-09-03,10:47:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Cochin International,COK,Vistara,UK,883,UK883,6.0,0.0,Asia,Kolkata,2021-09-03,06:06:00,2021-09-03,08:56:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Cochin International,COK,IndiGo,6E,2241,6E2241,5.0,0.0,Asia,Kolkata,2021-09-03,11:00:00,2021-09-03,13:38:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Bhubaneswar,BBI,IndiGo,6E,296,6E296,20.0,0.0,Asia,Kolkata,2021-09-03,10:40:00,2021-09-03,12:30:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Air India,AI,665,AI665,6.0,0.0,Asia,Kolkata,2021-09-03,08:20:00,2021-09-03,10:00:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Bhubaneswar,BBI,British Airways,BA,5831,BA5831,24.0,7.0,Asia,Kolkata,2021-09-03,07:23:00,2021-09-03,09:12:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Goa International,GOI,British Airways,BA,5871,BA5871,15.0,0.0,Asia,Kolkata,2021-09-03,11:24:00,2021-09-03,13:28:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Bhubaneswar,BBI,United Airlines,UA,7748,UA7748,24.0,7.0,Asia,Kolkata,2021-09-03,07:23:00,2021-09-03,09:12:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Goa International,GOI,AirAsia India,I5,779,I5779,5.0,0.0,Asia,Kolkata,2021-09-03,05:25:00,2021-09-03,07:29:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Bhubaneswar,BBI,Vistara,UK,785,UK785,24.0,7.0,Asia,Kolkata,2021-09-03,07:23:00,2021-09-03,09:12:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Goa International,GOI,AirAsia India,I5,775,I5775,15.0,0.0,Asia,Kolkata,2021-09-03,12:09:00,2021-09-03,14:12:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Goa International,GOI,Air India,AI,885,AI885,11.0,0.0,Asia,Kolkata,2021-09-03,12:20:00,2021-09-03,14:32:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Frankfurt International Airport,FRA,Air India,AI,8761,AI8761,15.0,0.0,Europe,Berlin,2021-09-03,03:05:00,2021-09-03,07:35:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Gorakhpur,GOP,Alliance Air,9I,809,9I809,14.0,0.0,Asia,Kolkata,2021-09-03,12:43:00,2021-09-03,14:18:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Goa International,GOI,United Airlines,UA,7754,UA7754,15.0,0.0,Asia,Kolkata,2021-09-03,11:24:00,2021-09-03,13:28:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Hyderabad Airport,HYD,IndiGo,6E,2389,6E2389,11.0,0.0,Asia,Kolkata,2021-09-03,13:46:00,2021-09-03,15:35:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Suvarnabhumi International,BKK,Thai Airways International,TG,316,TG316,0.0,0.0,Asia,Bangkok,2021-09-02,23:04:00,2021-09-03,04:18:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Hyderabad Airport,HYD,IndiGo,6E,816,6E816,10.0,0.0,Asia,Kolkata,2021-09-03,09:54:00,2021-09-03,11:43:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Hyderabad Airport,HYD,IndiGo,6E,2331,6E2331,0.0,0.0,Asia,Kolkata,2021-09-03,07:07:00,2021-09-03,09:08:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Goa International,GOI,SpiceJet,SG,8171,SG8171,15.0,1.0,Asia,Kolkata,2021-09-03,12:14:00,2021-09-03,14:25:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Frankfurt International Airport,FRA,Air Canada,AC,9353,AC9353,15.0,0.0,Europe,Berlin,2021-09-03,03:05:00,2021-09-03,07:35:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Blue Dart Aviation,BZ,201,BZ201,25.0,0.0,Asia,Kolkata,2021-09-03,02:15:00,2021-09-03,04:00:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,IndiGo,6E,2287,6E2287,4.0,0.0,Asia,Kolkata,2021-09-03,15:09:00,2021-09-03,17:33:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Air India,AI,887,AI887,16.0,0.0,Asia,Kolkata,2021-09-03,07:15:00,2021-09-03,08:57:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,IndiGo,6E,6387,6E6387,11.0,0.0,Asia,Kolkata,2021-09-03,09:05:00,2021-09-03,10:45:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,IndiGo,6E,2364,6E2364,19.0,0.0,Asia,Kolkata,2021-09-03,13:29:00,2021-09-03,15:48:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,927,UK927,11.0,0.0,Asia,Kolkata,2021-09-03,09:40:00,2021-09-03,11:15:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,IndiGo,6E,5169,6E5169,21.0,5.0,Asia,Kolkata,2021-09-03,11:26:00,2021-09-03,13:50:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Air Mauritius,MK,8029,MK8029,23.0,0.0,Asia,Kolkata,2021-09-03,11:02:00,2021-09-03,12:32:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,IndiGo,6E,772,6E772,11.0,3.0,Asia,Kolkata,2021-09-03,07:30:00,2021-09-03,10:07:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Kozhikode Airport,CCJ,IndiGo,6E,5913,6E5913,1.0,0.0,Asia,Kolkata,2021-09-03,05:30:00,2021-09-03,08:10:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,993,UK993,9.0,0.0,Asia,Kolkata,2021-09-03,12:59:00,2021-09-03,14:37:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,Air India,AI,502,AI502,10.0,0.0,Asia,Kolkata,2021-09-03,13:39:00,2021-09-03,15:51:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,GoAir,G8,336,G8336,11.0,0.0,Asia,Kolkata,2021-09-03,14:41:00,2021-09-03,16:29:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,IndiGo,6E,6202,6E6202,19.0,0.0,Asia,Kolkata,2021-09-03,12:19:00,2021-09-03,13:53:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,Air India,AI,506,AI506,12.0,0.0,Asia,Kolkata,2021-09-03,09:57:00,2021-09-03,12:17:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,Air India,AI,803,AI803,13.0,0.0,Asia,Kolkata,2021-09-03,06:23:00,2021-09-03,08:43:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,Vistara,UK,705,UK705,20.0,11.0,Asia,Kolkata,2021-09-03,07:50:00,2021-09-03,09:46:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,AirAsia India,I5,548,I5548,8.0,0.0,Asia,Kolkata,2021-09-03,05:03:00,2021-09-03,06:53:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,British Airways,BA,5839,BA5839,9.0,0.0,Asia,Kolkata,2021-09-03,08:14:00,2021-09-03,10:33:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,IndiGo,6E,6573,6E6573,15.0,0.0,Asia,Kolkata,2021-09-03,07:34:00,2021-09-03,09:31:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,Blue Dart Aviation,BZ,403,BZ403,12.0,0.0,Asia,Kolkata,2021-09-03,04:02:00,2021-09-03,06:20:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,Ethiopian Airlines,ET,1222,ET1222,13.0,0.0,Asia,Kolkata,2021-09-03,06:23:00,2021-09-03,08:43:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Cochin International,COK,AirAsia India,I5,791,I5791,15.0,0.0,Asia,Kolkata,2021-09-03,05:00:00,2021-09-03,07:44:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,GoAir,G8,113,G8113,13.0,3.0,Asia,Kolkata,2021-09-03,06:02:00,2021-09-03,08:27:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Doha International,DOH,Qatar Airways,QR,579,QR579,34.0,25.0,Asia,Qatar,2021-09-03,03:58:00,2021-09-03,04:44:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Doha International,DOH,Qatar Airways,QR,8663,QR8663,31.0,0.0,Asia,Qatar,2021-09-03,10:16:00,2021-09-03,11:01:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,AirAsia India,I5,740,I5740,5.0,0.0,Asia,Kolkata,2021-09-03,08:05:00,2021-09-03,10:23:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Dehra Dun,DED,IndiGo,6E,2966,6E2966,6.0,0.0,Asia,Kolkata,2021-09-03,14:31:00,2021-09-03,15:02:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Cochin International,COK,British Airways,BA,5867,BA5867,6.0,0.0,Asia,Kolkata,2021-09-03,06:06:00,2021-09-03,08:56:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,SpiceJet,SG,7613,SG7613,14.0,0.0,Asia,Kolkata,2021-09-03,04:08:00,2021-09-03,06:31:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,IndiGo,6E,2306,6E2306,11.0,0.0,Asia,Kolkata,2021-09-03,14:56:00,2021-09-03,16:47:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,IndiGo,6E,6125,6E6125,17.0,0.0,Asia,Kolkata,2021-09-03,06:26:00,2021-09-03,08:10:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Goa International,GOI,IndiGo,6E,2145,6E2145,5.0,0.0,Asia,Kolkata,2021-09-03,12:14:00,2021-09-03,14:17:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,Vistara,UK,815,UK815,9.0,0.0,Asia,Kolkata,2021-09-03,08:14:00,2021-09-03,10:33:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Dubai,DXB,SpiceJet,SG,705,SG705,24.0,0.0,Asia,Dubai,2021-09-03,01:08:00,2021-09-03,02:44:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,Vistara,UK,819,UK819,20.0,0.0,Asia,Kolkata,2021-09-03,14:30:00,2021-09-03,16:49:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Dubai,DXB,flydubai,FZ,432,FZ432,49.0,5.0,Asia,Dubai,2021-09-03,07:43:00,2021-09-03,09:14:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Dubai,DXB,Emirates,EK,513,EK513,7.0,0.0,Asia,Dubai,2021-09-03,04:21:00,2021-09-03,05:45:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,IndiGo,6E,171,6E171,14.0,0.0,Asia,Kolkata,2021-09-03,10:24:00,2021-09-03,12:00:00,03-09-2021
2021-09-03,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,IndiGo,6E,5071,6E5071,20.0,0.0,Asia,Kolkata,2021-09-03,14:19:00,2021-09-03,15:58:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Ahmedabad,AMD,IndiGo,6E,201,6E201,13.0,0.0,Asia,Kolkata,2021-09-03,13:33:00,2021-09-03,14:22:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Goa International,GOI,GoAir,G8,331,G8331,9.0,0.0,Asia,Kolkata,2021-09-03,11:38:00,2021-09-03,12:30:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Indira Gandhi International,DEL,British Airways,BA,5846,BA5846,12.0,0.0,Asia,Kolkata,2021-09-03,07:41:00,2021-09-03,09:21:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Ahmedabad,AMD,IndiGo,6E,5392,6E5392,20.0,0.0,Asia,Kolkata,2021-09-03,16:34:00,2021-09-03,17:28:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Hyderabad Airport,HYD,IndiGo,6E,6091,6E6091,20.0,0.0,Asia,Kolkata,2021-09-03,14:14:00,2021-09-03,15:19:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Dubai,DXB,Emirates,EK,501,EK501,7.0,0.0,Asia,Dubai,2021-09-03,04:37:00,2021-09-03,05:30:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Ahmedabad,AMD,IndiGo,6E,5621,6E5621,5.0,0.0,Asia,Kolkata,2021-09-03,07:54:00,2021-09-03,08:43:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Doha International,DOH,IndiGo,6E,8972,6E8972,16.0,0.0,Asia,Qatar,2021-09-03,00:46:00,2021-09-03,01:17:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Ahmedabad,AMD,IndiGo,6E,6568,6E6568,14.0,0.0,Asia,Kolkata,2021-09-03,09:48:00,2021-09-03,10:35:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Indira Gandhi International,DEL,Vistara,UK,930,UK930,12.0,0.0,Asia,Kolkata,2021-09-03,07:41:00,2021-09-03,09:21:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Goa International,GOI,United Airlines,UA,7782,UA7782,11.0,0.0,Asia,Kolkata,2021-09-03,11:35:00,2021-09-03,12:23:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Hyderabad Airport,HYD,United Airlines,UA,7783,UA7783,12.0,0.0,Asia,Kolkata,2021-09-03,07:06:00,2021-09-03,08:09:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Hyderabad Airport,HYD,IndiGo,6E,5731,6E5731,5.0,0.0,Asia,Kolkata,2021-09-03,07:25:00,2021-09-03,08:28:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Ahmedabad,AMD,Blue Dart Aviation,BZ,154,BZ154,15.0,0.0,Asia,Kolkata,2021-09-03,02:39:00,2021-09-03,03:26:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Indira Gandhi International,DEL,GoAir,G8,329,G8329,4.0,0.0,Asia,Kolkata,2021-09-03,06:04:00,2021-09-03,07:42:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Ahmedabad,AMD,GoAir,G8,365,G8365,0.0,0.0,Asia,Kolkata,2021-09-03,07:26:00,2021-09-03,08:13:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Indira Gandhi International,DEL,Air India,AI,809,AI809,17.0,0.0,Asia,Kolkata,2021-09-03,10:16:00,2021-09-03,11:53:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Doha International,DOH,Qatar Airways,QR,557,QR557,7.0,0.0,Asia,Qatar,2021-09-03,04:31:00,2021-09-03,04:52:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Diu,DIU,Air India,AI,9623,AI9623,0.0,0.0,Asia,Kolkata,2021-09-03,15:26:00,2021-09-03,16:09:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Indira Gandhi International,DEL,Blue Dart Aviation,BZ,102,BZ102,15.0,0.0,Asia,Kolkata,2021-09-03,03:20:00,2021-09-03,04:53:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Goa International,GOI,Air India,AI,685,AI685,1.0,0.0,Asia,Kolkata,2021-09-03,05:31:00,2021-09-03,06:16:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Abu Dhabi International,AUH,Air India,AI,945,AI945,0.0,0.0,Asia,Dubai,2021-09-03,00:02:00,2021-09-03,01:15:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Abu Dhabi International,AUH,Alitalia,AZ,5781,AZ5781,5.0,0.0,Asia,Dubai,2021-09-03,02:54:00,2021-09-03,03:53:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Devi Ahilyabai Holkar,IDR,Air India,AI,635,AI635,12.0,0.0,Asia,Kolkata,2021-09-03,07:17:00,2021-09-03,08:12:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Abu Dhabi International,AUH,Etihad Airways,EY,205,EY205,5.0,0.0,Asia,Dubai,2021-09-03,02:54:00,2021-09-03,03:53:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Hyderabad Airport,HYD,Vistara,UK,873,UK873,12.0,0.0,Asia,Kolkata,2021-09-03,07:06:00,2021-09-03,08:09:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Abu Dhabi International,AUH,flynas,XY,3205,XY3205,5.0,0.0,Asia,Dubai,2021-09-03,02:54:00,2021-09-03,03:53:00,03-09-2021
2021-09-03,landed,Chhatrapati Shivaji International (Sahar International),BOM,Hyderabad Airport,HYD,IndiGo,6E,5317,6E5317,9.0,0.0,Asia,Kolkata,2021-09-03,10:44:00,2021-09-03,11:49:00,03-09-2021
