Flight Date,Status,Departure Airport,Departure IATA,Arrival Airport,Arrival IATA,Airline Name,Airline IATA,Flight Number,Flight IATA,Departure Delay,Arrival Delay,Arrival Region,Arrival City,Departure Date,Departure Time,Arrival Date,Arrival Time,Date
2021-09-14,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,GoAir,G8,334,G8334,19.0,0.0,Asia,Kolkata,2021-09-14,08:18:00,2021-09-14,10:02:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Newark Liberty International,EWR,Air India,AI,105,AI105,34.0,15.0,America,New_York,2021-09-14,02:53:00,2021-09-14,08:09:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,Blue Dart Aviation,BZ,102,BZ102,20.0,2.0,Asia,Kolkata,2021-09-14,06:35:00,2021-09-14,08:25:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,933,UK933,8.0,0.0,Asia,Kolkata,2021-09-14,15:52:00,2021-09-14,17:34:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Charles De Gaulle,CDG,Air France,AF,225,AF225,51.0,22.0,Europe,Paris,2021-09-14,02:05:00,2021-09-14,07:41:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,IndiGo,6E,2567,6E2567,16.0,0.0,Asia,Kolkata,2021-09-14,09:11:00,2021-09-14,10:18:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,IndiGo,6E,2615,6E2615,6.0,0.0,Asia,Kolkata,2021-09-14,07:25:00,2021-09-14,08:30:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,Ethiopian Airlines,ET,1137,ET1137,20.0,0.0,Asia,Kolkata,2021-09-14,07:20:00,2021-09-14,09:03:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,IndiGo,6E,2733,6E2733,6.0,0.0,Asia,Kolkata,2021-09-14,13:56:00,2021-09-14,15:03:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Air Mauritius,MK,8029,MK8029,24.0,0.0,Asia,Kolkata,2021-09-14,11:03:00,2021-09-14,12:35:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Dubai,DXB,IndiGo,6E,21,6E21,44.0,0.0,Asia,Dubai,2021-09-14,09:44:00,2021-09-14,11:16:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Dibrugarh,DIB,IndiGo,6E,2051,6E2051,33.0,4.0,Asia,Kolkata,2021-09-14,12:12:00,2021-09-14,14:44:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,IndiGo,6E,2214,6E2214,2.0,0.0,Asia,Kolkata,2021-09-14,02:47:00,2021-09-14,04:37:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,British Airways,BA,5821,BA5821,10.0,0.0,Asia,Kolkata,2021-09-14,06:39:00,2021-09-14,07:48:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,British Airways,BA,5823,BA5823,11.0,0.0,Asia,Kolkata,2021-09-14,08:55:00,2021-09-14,10:02:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Blue Dart Aviation,BZ,201,BZ201,31.0,2.0,Asia,Kolkata,2021-09-14,02:21:00,2021-09-14,04:12:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Charles De Gaulle,CDG,Delta Air Lines,DL,8649,DL8649,51.0,22.0,Europe,Paris,2021-09-14,02:05:00,2021-09-14,07:41:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Blue Dart Aviation,BZ,481,BZ481,18.0,0.0,Asia,Kolkata,2021-09-14,01:22:00,2021-09-14,02:27:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,SpiceJet,SG,7633,SG7633,12.0,0.0,Asia,Kolkata,2021-09-14,01:12:00,2021-09-14,03:03:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,927,UK927,7.0,0.0,Asia,Kolkata,2021-09-14,09:37:00,2021-09-14,11:11:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,GoAir,G8,725,G8725,9.0,0.0,Asia,Kolkata,2021-09-14,16:53:00,2021-09-14,18:02:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Dubai,DXB,Emirates,EK,513,EK513,9.0,0.0,Asia,Dubai,2021-09-14,04:23:00,2021-09-14,05:40:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,United Airlines,UA,7746,UA7746,11.0,0.0,Asia,Kolkata,2021-09-14,08:55:00,2021-09-14,10:02:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Dehra Dun,DED,IndiGo,6E,7367,6E7367,10.0,0.0,Asia,Kolkata,2021-09-14,12:35:00,2021-09-14,13:17:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Vistara,UK,959,UK959,10.0,0.0,Asia,Kolkata,2021-09-14,06:39:00,2021-09-14,07:48:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Borjhar,GAU,IndiGo,6E,2251,6E2251,0.0,0.0,Asia,Kolkata,2021-09-14,05:23:00,2021-09-14,07:23:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Frankfurt International Airport,FRA,Air India,AI,8761,AI8761,19.0,0.0,Europe,Berlin,2021-09-14,03:08:00,2021-09-14,07:38:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Vistara,UK,979,UK979,11.0,0.0,Asia,Kolkata,2021-09-14,08:55:00,2021-09-14,10:02:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Doha International,DOH,Qatar Airways,QR,581,QR581,18.0,0.0,Asia,Qatar,2021-09-14,09:53:00,2021-09-14,10:42:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,SpiceJet,SG,7401,SG7401,15.0,0.0,Asia,Kolkata,2021-09-14,02:44:00,2021-09-14,04:46:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,993,UK993,19.0,0.0,Asia,Kolkata,2021-09-14,13:03:00,2021-09-14,14:39:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,IndiGo,6E,2346,6E2346,0.0,0.0,Asia,Kolkata,2021-09-14,05:59:00,2021-09-14,07:53:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Raja Sansi International Airport,ATQ,Vistara,UK,691,UK691,16.0,0.0,Asia,Kolkata,2021-09-14,13:55:00,2021-09-14,14:39:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,963,UK963,16.0,0.0,Asia,Kolkata,2021-09-14,09:05:00,2021-09-14,10:39:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,GoAir,G8,336,G8336,20.0,22.0,Asia,Kolkata,2021-09-14,14:50:00,2021-09-14,16:57:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,Air India,AI,764,AI764,10.0,0.0,Asia,Kolkata,2021-09-14,17:05:00,2021-09-14,18:55:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Cochin International,COK,Air India,AI,512,AI512,23.0,10.0,Asia,Kolkata,2021-09-14,14:32:00,2021-09-14,17:29:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Vadodara,BDQ,IndiGo,6E,5076,6E5076,8.0,0.0,Asia,Kolkata,2021-09-14,13:48:00,2021-09-14,14:59:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Charles De Gaulle,CDG,Air India,AI,143,AI143,18.0,0.0,Europe,Paris,2021-09-14,01:58:00,2021-09-14,07:09:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Vadodara,BDQ,Air India,AI,819,AI819,1.0,0.0,Asia,Kolkata,2021-09-14,17:50:00,2021-09-14,19:01:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,AirAsia India,I5,548,I5548,16.0,4.0,Asia,Kolkata,2021-09-14,05:10:00,2021-09-14,07:03:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Bhopal,BHO,IndiGo,6E,5183,6E5183,26.0,0.0,Asia,Kolkata,2021-09-14,11:56:00,2021-09-14,12:52:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,British Airways,BA,5851,BA5851,24.0,0.0,Asia,Kolkata,2021-09-14,10:44:00,2021-09-14,12:19:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Suvarnabhumi International,BKK,Thai Airways International,TG,316,TG316,0.0,0.0,Asia,Bangkok,2021-09-13,23:23:00,2021-09-14,04:28:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Dehra Dun,DED,SpiceJet,SG,2033,SG2033,12.0,0.0,Asia,Kolkata,2021-09-14,18:31:00,2021-09-14,19:04:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,IndiGo,6E,2089,6E2089,7.0,0.0,Asia,Kolkata,2021-09-14,16:32:00,2021-09-14,18:52:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Dubai,DXB,flydubai,FZ,432,FZ432,8.0,0.0,Asia,Dubai,2021-09-14,07:03:00,2021-09-14,08:31:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Dubai,DXB,Emirates,EK,511,EK511,27.0,0.0,Asia,Dubai,2021-09-14,11:27:00,2021-09-14,12:47:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Cochin International,COK,Vistara,UK,885,UK885,9.0,0.0,Asia,Kolkata,2021-09-14,15:48:00,2021-09-14,18:35:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,IndiGo,6E,2287,6E2287,17.0,0.0,Asia,Kolkata,2021-09-14,15:21:00,2021-09-14,17:42:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Frankfurt International Airport,FRA,Air India,AI,121,AI121,9.0,0.0,Europe,Berlin,2021-09-14,05:14:00,2021-09-14,09:51:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,IndiGo,6E,2364,6E2364,18.0,0.0,Asia,Kolkata,2021-09-14,13:27:00,2021-09-14,15:45:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,IndiGo,6E,5169,6E5169,16.0,4.0,Asia,Kolkata,2021-09-14,11:20:00,2021-09-14,13:49:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Borjhar,GAU,IndiGo,6E,2001,6E2001,3.0,0.0,Asia,Kolkata,2021-09-14,15:37:00,2021-09-14,17:42:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,IndiGo,6E,772,6E772,12.0,0.0,Asia,Kolkata,2021-09-14,07:32:00,2021-09-14,09:54:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Frankfurt International Airport,FRA,Lufthansa,LH,761,LH761,19.0,0.0,Europe,Berlin,2021-09-14,03:08:00,2021-09-14,07:38:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,Air India,AI,1174,AI1174,6.0,0.0,Asia,Kolkata,2021-09-14,16:51:00,2021-09-14,19:10:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Frankfurt International Airport,FRA,Air Canada,AC,9353,AC9353,19.0,0.0,Europe,Berlin,2021-09-14,03:08:00,2021-09-14,07:38:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Doha International,DOH,Qatar Airways,QR,579,QR579,39.0,0.0,Asia,Qatar,2021-09-14,04:04:00,2021-09-14,04:45:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,SpiceJet,SG,8701,SG8701,15.0,0.0,Asia,Kolkata,2021-09-14,07:05:00,2021-09-14,08:40:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,Air India,AI,506,AI506,4.0,0.0,Asia,Kolkata,2021-09-14,09:34:00,2021-09-14,11:54:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,Air India,AI,803,AI803,12.0,0.0,Asia,Kolkata,2021-09-14,06:22:00,2021-09-14,08:44:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,British Airways,BA,5849,BA5849,16.0,0.0,Asia,Kolkata,2021-09-14,09:05:00,2021-09-14,10:39:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,British Airways,BA,5839,BA5839,38.0,13.0,Asia,Kolkata,2021-09-14,08:48:00,2021-09-14,11:02:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,995,UK995,24.0,0.0,Asia,Kolkata,2021-09-14,10:44:00,2021-09-14,12:19:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,943,UK943,17.0,0.0,Asia,Kolkata,2021-09-14,07:46:00,2021-09-14,09:22:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,Blue Dart Aviation,BZ,403,BZ403,60.0,35.0,Asia,Kolkata,2021-09-14,04:49:00,2021-09-14,07:05:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,Ethiopian Airlines,ET,1222,ET1222,12.0,0.0,Asia,Kolkata,2021-09-14,06:22:00,2021-09-14,08:44:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,IndiGo,6E,2513,6E2513,14.0,8.0,Asia,Kolkata,2021-09-14,09:44:00,2021-09-14,11:42:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,GoAir,G8,113,G8113,0.0,0.0,Asia,Kolkata,2021-09-14,05:46:00,2021-09-14,08:06:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,IndiGo,6E,2306,6E2306,10.0,0.0,Asia,Kolkata,2021-09-14,14:54:00,2021-09-14,16:46:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,941,UK941,13.0,0.0,Asia,Kolkata,2021-09-14,17:07:00,2021-09-14,18:47:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,AirAsia India,I5,784,I5784,26.0,15.0,Asia,Kolkata,2021-09-14,16:41:00,2021-09-14,18:59:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Air India,AI,887,AI887,0.0,0.0,Asia,Kolkata,2021-09-14,06:58:00,2021-09-14,08:37:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,GoAir,G8,101,G8101,0.0,0.0,Asia,Kolkata,2021-09-14,05:42:00,2021-09-14,07:34:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Bangalore International Airport,BLR,SpiceJet,SG,7530,SG7530,18.0,0.0,Asia,Kolkata,2021-09-14,11:02:00,2021-09-14,13:20:00,14-09-2021
2021-09-14,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,Air India,AI,401,AI401,20.0,0.0,Asia,Kolkata,2021-09-14,07:20:00,2021-09-14,09:03:00,14-09-2021
