Flight Date,Status,Departure Airport,Departure IATA,Arrival Airport,Arrival IATA,Airline Name,Airline IATA,Flight Number,Flight IATA,Departure Delay,Arrival Delay,Arrival Region,Arrival City,Departure Date,Departure Time,Arrival Date,Arrival Time,Date
2021-08-30,landed,Indira Gandhi International,DEL,Bole International,ADD,Air India,AI,7553,AI7553,16.0,0.0,Africa,Addis_Ababa,2021-08-30,00:45:00,2021-08-30,03:56:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Bole International,ADD,Ethiopian Airlines,ET,687,ET687,16.0,0.0,Africa,Addis_Ababa,2021-08-30,00:45:00,2021-08-30,03:56:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,IndiGo,6E,2399,6E2399,3.0,0.0,Asia,Kolkata,2021-08-30,10:13:00,2021-08-30,11:49:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,IndiGo,6E,2136,6E2136,17.0,0.0,Asia,Kolkata,2021-08-30,19:01:00,2021-08-30,20:11:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,Air India,AI,764,AI764,3.0,0.0,Asia,Kolkata,2021-08-30,16:58:00,2021-08-30,18:42:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,IndiGo,6E,2361,6E2361,8.0,0.0,Asia,Kolkata,2021-08-30,20:17:00,2021-08-30,21:31:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,GoAir,G8,336,G8336,10.0,0.0,Asia,Kolkata,2021-08-30,14:40:00,2021-08-30,16:26:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,IndiGo,6E,2567,6E2567,4.0,0.0,Asia,Kolkata,2021-08-30,08:58:00,2021-08-30,10:08:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Air India,AI,865,AI865,9.0,0.0,Asia,Kolkata,2021-08-30,10:49:00,2021-08-30,12:23:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,IndiGo,6E,2615,6E2615,0.0,0.0,Asia,Kolkata,2021-08-30,07:19:00,2021-08-30,08:32:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,993,UK993,6.0,0.0,Asia,Kolkata,2021-08-30,12:55:00,2021-08-30,14:36:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,IndiGo,6E,2733,6E2733,5.0,0.0,Asia,Kolkata,2021-08-30,13:54:00,2021-08-30,15:03:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Alliance Air,9I,887,9I887,13.0,0.0,Asia,Kolkata,2021-08-30,06:32:00,2021-08-30,08:18:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Air India,AI,531,AI531,6.0,0.0,Asia,Kolkata,2021-08-30,20:15:00,2021-08-30,21:21:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,IndiGo,6E,6387,6E6387,10.0,0.0,Asia,Kolkata,2021-08-30,09:04:00,2021-08-30,10:42:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Air India,AI,9887,AI9887,13.0,0.0,Asia,Kolkata,2021-08-30,06:32:00,2021-08-30,08:18:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Air Mauritius,MK,8029,MK8029,9.0,0.0,Asia,Kolkata,2021-08-30,10:49:00,2021-08-30,12:23:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,British Airways,BA,5823,BA5823,5.0,0.0,Asia,Kolkata,2021-08-30,08:50:00,2021-08-30,09:57:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,IndiGo,6E,2339,6E2339,5.0,0.0,Asia,Kolkata,2021-08-30,22:00:00,2021-08-30,23:33:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,British Airways,BA,5825,BA5825,11.0,0.0,Asia,Kolkata,2021-08-30,18:11:00,2021-08-30,19:20:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,IndiGo,6E,2513,6E2513,0.0,0.0,Asia,Kolkata,2021-08-30,09:29:00,2021-08-30,11:16:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,GoAir,G8,719,G8719,0.0,0.0,Asia,Kolkata,2021-08-30,06:52:00,2021-08-30,08:04:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,GoAir,G8,725,G8725,0.0,6.0,Asia,Kolkata,2021-08-30,16:42:00,2021-08-30,18:15:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,981,UK981,12.0,0.0,Asia,Kolkata,2021-08-30,21:01:00,2021-08-30,22:33:00,30-08-2021
2021-08-30,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,AirAsia India,I5,550,I5550,0.0,0.0,Asia,Kolkata,2021-08-30,19:20:00,2021-08-30,21:10:00,30-08-2021
