Flight Date,Status,Departure Airport,Departure IATA,Arrival Airport,Arrival IATA,Airline Name,Airline IATA,Flight Number,Flight IATA,Departure Delay,Arrival Delay,Arrival Region,Arrival City,Departure Date,Departure Time,Arrival Date,Arrival Time,Date
2021-09-23,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,IndiGo,6E,6387,6E6387,37.0,1.0,Asia,Kolkata,2021-09-23,09:32:00,2021-09-23,11:06:00,23-09-2021
2021-09-23,landed,Indira Gandhi International,DEL,Gaggal Airport,DHM,Air India,AI,9713,AI9713,16.0,0.0,Asia,Kolkata,2021-09-23,07:31:00,2021-09-23,09:01:00,23-09-2021
2021-09-23,landed,Indira Gandhi International,DEL,Cochin International,COK,IndiGo,6E,2241,6E2241,8.0,0.0,Asia,Kolkata,2021-09-23,11:03:00,2021-09-23,13:45:00,23-09-2021
2021-09-23,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,IndiGo,6E,2567,6E2567,0.0,0.0,Asia,Kolkata,2021-09-23,08:51:00,2021-09-23,10:01:00,23-09-2021
2021-09-23,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,IndiGo,6E,2615,6E2615,7.0,0.0,Asia,Kolkata,2021-09-23,07:27:00,2021-09-23,08:38:00,23-09-2021
2021-09-23,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,IndiGo,6E,2733,6E2733,12.0,0.0,Asia,Kolkata,2021-09-23,14:01:00,2021-09-23,15:14:00,23-09-2021
2021-09-23,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Air Mauritius,MK,8029,MK8029,22.0,0.0,Asia,Kolkata,2021-09-23,11:02:00,2021-09-23,12:36:00,23-09-2021
2021-09-23,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Alliance Air,9I,887,9I887,8.0,0.0,Asia,Kolkata,2021-09-23,06:28:00,2021-09-23,08:21:00,23-09-2021
2021-09-23,landed,Indira Gandhi International,DEL,Dubai,DXB,IndiGo,6E,21,6E21,29.0,0.0,Asia,Dubai,2021-09-23,09:29:00,2021-09-23,11:04:00,23-09-2021
2021-09-23,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Air India,AI,1911,AI1911,11.0,0.0,Asia,Kolkata,2021-09-23,12:11:00,2021-09-23,13:15:00,23-09-2021
2021-09-23,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Air India,AI,9887,AI9887,8.0,0.0,Asia,Kolkata,2021-09-23,06:28:00,2021-09-23,08:21:00,23-09-2021
2021-09-23,landed,Indira Gandhi International,DEL,Dimapur,DMU,IndiGo,6E,2311,6E2311,2.0,0.0,Asia,Kolkata,2021-09-23,11:21:00,2021-09-23,14:00:00,23-09-2021
2021-09-23,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,British Airways,BA,5821,BA5821,19.0,0.0,Asia,Kolkata,2021-09-23,06:49:00,2021-09-23,07:58:00,23-09-2021
2021-09-23,landed,Indira Gandhi International,DEL,Dehra Dun,DED,IndiGo,6E,2116,6E2116,4.0,0.0,Asia,Kolkata,2021-09-23,09:53:00,2021-09-23,10:28:00,23-09-2021
2021-09-23,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,IndiGo,6E,6125,6E6125,10.0,0.0,Asia,Kolkata,2021-09-23,06:20:00,2021-09-23,07:59:00,23-09-2021
2021-09-23,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,British Airways,BA,5823,BA5823,16.0,0.0,Asia,Kolkata,2021-09-23,09:00:00,2021-09-23,10:08:00,23-09-2021
2021-09-23,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,993,UK993,11.0,0.0,Asia,Kolkata,2021-09-23,12:56:00,2021-09-23,14:36:00,23-09-2021
2021-09-23,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Blue Dart Aviation,BZ,481,BZ481,31.0,4.0,Asia,Kolkata,2021-09-23,01:36:00,2021-09-23,02:44:00,23-09-2021
2021-09-23,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,Air India,AI,401,AI401,11.0,0.0,Asia,Kolkata,2021-09-23,07:11:00,2021-09-23,08:54:00,23-09-2021
2021-09-23,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,IndiGo,6E,2306,6E2306,13.0,0.0,Asia,Kolkata,2021-09-23,14:57:00,2021-09-23,16:53:00,23-09-2021
2021-09-23,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,British Airways,BA,5849,BA5849,7.0,0.0,Asia,Kolkata,2021-09-23,08:57:00,2021-09-23,10:37:00,23-09-2021
2021-09-23,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,SpiceJet,SG,8131,SG8131,31.0,1.0,Asia,Kolkata,2021-09-23,16:20:00,2021-09-23,17:36:00,23-09-2021
