Flight Date,Status,Departure Airport,Departure IATA,Arrival Airport,Arrival IATA,Airline Name,Airline IATA,Flight Number,Flight IATA,Departure Delay,Arrival Delay,Arrival Region,Arrival City,Departure Date,Departure Time,Arrival Date,Arrival Time,Date
2021-09-13,landed,Indira Gandhi International,DEL,Bole International,ADD,Air India,AI,7553,AI7553,30.0,0.0,Africa,Addis_Ababa,2021-09-13,00:59:00,2021-09-13,04:15:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Bole International,ADD,Ethiopian Airlines,ET,687,ET687,30.0,0.0,Africa,Addis_Ababa,2021-09-13,00:59:00,2021-09-13,04:15:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Doha International,DOH,Qatar Airways,QR,579,QR579,48.0,0.0,Asia,Qatar,2021-09-13,04:12:00,2021-09-13,04:55:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,933,UK933,22.0,0.0,Asia,Kolkata,2021-09-13,15:52:00,2021-09-13,17:31:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Borjhar,GAU,Vistara,UK,721,UK721,10.0,0.0,Asia,Kolkata,2021-09-13,15:09:00,2021-09-13,17:14:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,IndiGo,6E,2567,6E2567,12.0,0.0,Asia,Kolkata,2021-09-13,09:06:00,2021-09-13,10:15:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Bandaranaike International,CMB,SriLankan Airlines,UL,192,UL192,50.0,15.0,Asia,Colombo,2021-09-13,06:45:00,2021-09-13,09:44:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,IndiGo,6E,2615,6E2615,7.0,0.0,Asia,Kolkata,2021-09-13,07:26:00,2021-09-13,08:36:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,British Airways,BA,5851,BA5851,28.0,0.0,Asia,Kolkata,2021-09-13,10:48:00,2021-09-13,12:27:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Alliance Air,9I,887,9I887,16.0,0.0,Asia,Kolkata,2021-09-13,06:36:00,2021-09-13,08:22:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Borjhar,GAU,SpiceJet,SG,8152,SG8152,50.0,19.0,Asia,Kolkata,2021-09-13,07:50:00,2021-09-13,09:53:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Air India,AI,9887,AI9887,16.0,0.0,Asia,Kolkata,2021-09-13,06:36:00,2021-09-13,08:22:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,IndiGo,6E,2214,6E2214,6.0,0.0,Asia,Kolkata,2021-09-13,02:51:00,2021-09-13,04:39:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,British Airways,BA,5821,BA5821,13.0,0.0,Asia,Kolkata,2021-09-13,06:43:00,2021-09-13,07:47:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,British Airways,BA,5823,BA5823,7.0,0.0,Asia,Kolkata,2021-09-13,08:52:00,2021-09-13,09:57:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,GoAir,G8,530,G8530,0.0,0.0,Asia,Kolkata,2021-09-13,06:43:00,2021-09-13,08:32:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Cochin International,COK,Vistara,UK,883,UK883,15.0,0.0,Asia,Kolkata,2021-09-13,06:09:00,2021-09-13,08:57:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,GoAir,G8,719,G8719,0.0,0.0,Asia,Kolkata,2021-09-13,07:03:00,2021-09-13,08:11:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,SpiceJet,SG,7616,SG7616,0.0,0.0,Asia,Kolkata,2021-09-13,05:00:00,2021-09-13,07:18:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,United Airlines,UA,7746,UA7746,7.0,0.0,Asia,Kolkata,2021-09-13,08:52:00,2021-09-13,09:57:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,GoAir,G8,334,G8334,1.0,0.0,Asia,Kolkata,2021-09-13,08:01:00,2021-09-13,09:47:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Vistara,UK,959,UK959,13.0,0.0,Asia,Kolkata,2021-09-13,06:43:00,2021-09-13,07:47:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Borjhar,GAU,IndiGo,6E,2251,6E2251,0.0,0.0,Asia,Kolkata,2021-09-13,05:23:00,2021-09-13,07:28:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Vistara,UK,979,UK979,7.0,0.0,Asia,Kolkata,2021-09-13,08:52:00,2021-09-13,09:57:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Schiphol,AMS,KLM,KL,872,KL872,21.0,0.0,Europe,Amsterdam,2021-09-13,03:55:00,2021-09-13,09:46:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Goa International,GOI,Air India,AI,885,AI885,13.0,6.0,Asia,Kolkata,2021-09-13,12:22:00,2021-09-13,14:45:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Goa International,GOI,AirAsia India,I5,798,I5798,7.0,0.0,Asia,Kolkata,2021-09-13,12:46:00,2021-09-13,14:59:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Goa International,GOI,IndiGo,6E,2508,6E2508,0.0,0.0,Asia,Kolkata,2021-09-13,08:47:00,2021-09-13,10:52:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Borjhar,GAU,AirAsia India,I5,783,I5783,6.0,0.0,Asia,Kolkata,2021-09-13,07:21:00,2021-09-13,09:24:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,995,UK995,28.0,0.0,Asia,Kolkata,2021-09-13,10:48:00,2021-09-13,12:27:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Raja Sansi International Airport,ATQ,Vistara,UK,691,UK691,28.0,9.0,Asia,Kolkata,2021-09-13,14:07:00,2021-09-13,14:58:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Abu Dhabi International,AUH,Air India,AI,1965,AI1965,27.0,9.0,Asia,Dubai,2021-09-13,03:27:00,2021-09-13,05:09:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,IndiGo,6E,6573,6E6573,23.0,0.0,Asia,Kolkata,2021-09-13,07:42:00,2021-09-13,09:33:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Abu Dhabi International,AUH,Etihad Airways,EY,209,EY209,15.0,0.0,Asia,Dubai,2021-09-13,08:15:00,2021-09-13,09:45:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,IndiGo,6E,2513,6E2513,9.0,0.0,Asia,Kolkata,2021-09-13,09:39:00,2021-09-13,11:26:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,993,UK993,8.0,0.0,Asia,Kolkata,2021-09-13,12:52:00,2021-09-13,14:30:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,British Airways,BA,5849,BA5849,21.0,0.0,Asia,Kolkata,2021-09-13,09:10:00,2021-09-13,10:52:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Cochin International,COK,Air India,AI,512,AI512,21.0,5.0,Asia,Kolkata,2021-09-13,14:30:00,2021-09-13,17:25:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,SpiceJet,SG,263,SG263,18.0,0.0,Asia,Kolkata,2021-09-13,06:03:00,2021-09-13,07:52:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Dubai,DXB,IndiGo,6E,21,6E21,48.0,1.0,Asia,Dubai,2021-09-13,09:48:00,2021-09-13,11:20:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Dibrugarh,DIB,IndiGo,6E,6166,6E6166,11.0,0.0,Asia,Kolkata,2021-09-13,05:25:00,2021-09-13,07:58:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Bhopal,BHO,IndiGo,6E,198,6E198,6.0,0.0,Asia,Kolkata,2021-09-13,08:16:00,2021-09-13,09:13:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Dehra Dun,DED,Alliance Air,9I,645,9I645,32.0,23.0,Asia,Kolkata,2021-09-13,13:16:00,2021-09-13,14:08:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Bhopal,BHO,IndiGo,6E,5183,6E5183,21.0,0.0,Asia,Kolkata,2021-09-13,11:51:00,2021-09-13,12:48:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Cochin International,COK,IndiGo,6E,2241,6E2241,9.0,0.0,Asia,Kolkata,2021-09-13,11:04:00,2021-09-13,13:48:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Air Mauritius,MK,8029,MK8029,28.0,0.0,Asia,Kolkata,2021-09-13,11:07:00,2021-09-13,12:44:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Borjhar,GAU,GoAir,G8,151,G8151,9.0,0.0,Asia,Kolkata,2021-09-13,12:43:00,2021-09-13,14:51:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Borjhar,GAU,IndiGo,6E,2574,6E2574,19.0,5.0,Asia,Kolkata,2021-09-13,12:48:00,2021-09-13,15:09:00,13-09-2021
2021-09-13,landed,Indira Gandhi International,DEL,Borjhar,GAU,United Airlines,UA,7753,UA7753,1.0,0.0,Asia,Kolkata,2021-09-13,09:51:00,2021-09-13,11:56:00,13-09-2021
