Flight Date,Status,Departure Airport,Departure IATA,Arrival Airport,Arrival IATA,Airline Name,Airline IATA,Flight Number,Flight IATA,Departure Delay,Arrival Delay,Arrival Region,Arrival City,Departure Date,Departure Time,Arrival Date,Arrival Time,Date
2021-09-01,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Air India,AI,887,AI887,31.0,18.0,Asia,Kolkata,2021-09-01,07:31:00,2021-09-01,09:22:00,01-09-2021
2021-09-01,landed,Indira Gandhi International,DEL,Doha International,DOH,Qatar Airways,QR,579,QR579,64.0,19.0,Asia,Qatar,2021-09-01,04:29:00,2021-09-01,05:18:00,01-09-2021
2021-09-01,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Blue Dart Aviation,BZ,201,BZ201,25.0,0.0,Asia,Kolkata,2021-09-01,02:15:00,2021-09-01,04:07:00,01-09-2021
2021-09-01,landed,Indira Gandhi International,DEL,Dubai,DXB,SpiceJet,SG,705,SG705,34.0,11.0,Asia,Dubai,2021-09-01,01:18:00,2021-09-01,02:55:00,01-09-2021
2021-09-01,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,IndiGo,6E,2615,6E2615,20.0,0.0,Asia,Kolkata,2021-09-01,07:39:00,2021-09-01,08:54:00,01-09-2021
2021-09-01,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,British Airways,BA,5859,BA5859,21.0,14.0,Asia,Kolkata,2021-09-01,06:35:00,2021-09-01,08:33:00,01-09-2021
2021-09-01,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,IndiGo,6E,2733,6E2733,12.0,0.0,Asia,Kolkata,2021-09-01,14:01:00,2021-09-01,15:09:00,01-09-2021
2021-09-01,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,Vistara,UK,963,UK963,56.0,21.0,Asia,Kolkata,2021-09-01,09:45:00,2021-09-01,11:31:00,01-09-2021
2021-09-01,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Alliance Air,9I,887,9I887,29.0,2.0,Asia,Kolkata,2021-09-01,06:48:00,2021-09-01,08:37:00,01-09-2021
2021-09-01,landed,Indira Gandhi International,DEL,Goa International,GOI,AirAsia India,I5,775,I5775,30.0,0.0,Asia,Kolkata,2021-09-01,12:24:00,2021-09-01,14:33:00,01-09-2021
2021-09-01,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Air India,AI,9887,AI9887,29.0,2.0,Asia,Kolkata,2021-09-01,06:48:00,2021-09-01,08:37:00,01-09-2021
2021-09-01,landed,Indira Gandhi International,DEL,Goa International,GOI,IndiGo,6E,2145,6E2145,31.0,18.0,Asia,Kolkata,2021-09-01,13:05:00,2021-09-01,15:07:00,01-09-2021
2021-09-01,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,British Airways,BA,5821,BA5821,26.0,3.0,Asia,Kolkata,2021-09-01,06:55:00,2021-09-01,08:07:00,01-09-2021
2021-09-01,landed,Indira Gandhi International,DEL,Dibrugarh,DIB,IndiGo,6E,2051,6E2051,36.0,14.0,Asia,Kolkata,2021-09-01,12:16:00,2021-09-01,14:53:00,01-09-2021
2021-09-01,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,British Airways,BA,5849,BA5849,56.0,21.0,Asia,Kolkata,2021-09-01,09:45:00,2021-09-01,11:31:00,01-09-2021
2021-09-01,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,IndiGo,6E,2346,6E2346,15.0,7.0,Asia,Kolkata,2021-09-01,06:20:00,2021-09-01,08:21:00,01-09-2021
2021-09-01,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Blue Dart Aviation,BZ,481,BZ481,9.0,0.0,Asia,Kolkata,2021-09-01,01:13:00,2021-09-01,02:22:00,01-09-2021
