Flight Date,Status,Departure Airport,Departure IATA,Arrival Airport,Arrival IATA,Airline Name,Airline IATA,Flight Number,Flight IATA,Departure Delay,Arrival Delay,Arrival Region,Arrival City,Departure Date,Departure Time,Arrival Date,Arrival Time,Date
2021-09-05,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,IndiGo,6E,161,6E161,11.0,0.0,Asia,Kolkata,2021-09-05,16:00:00,2021-09-05,17:09:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,Air India,AI,1314,AI1314,20.0,0.0,Asia,Kolkata,2021-09-05,06:44:00,2021-09-05,08:28:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,British Airways,BA,5849,BA5849,16.0,0.0,Asia,Kolkata,2021-09-05,09:05:00,2021-09-05,10:52:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Frankfurt International Airport,FRA,Air Canada,AC,9353,AC9353,42.0,14.0,Europe,Berlin,2021-09-05,03:31:00,2021-09-05,07:53:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,IndiGo,6E,2615,6E2615,0.0,0.0,Asia,Kolkata,2021-09-05,07:14:00,2021-09-05,08:24:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Cochin International,COK,IndiGo,6E,2241,6E2241,10.0,0.0,Asia,Kolkata,2021-09-05,11:05:00,2021-09-05,13:50:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,IndiGo,6E,2733,6E2733,11.0,0.0,Asia,Kolkata,2021-09-05,14:01:00,2021-09-05,15:08:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,AirAsia India,I5,548,I5548,6.0,0.0,Asia,Kolkata,2021-09-05,05:00:00,2021-09-05,06:48:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,SpiceJet,SG,8701,SG8701,15.0,0.0,Asia,Kolkata,2021-09-05,07:05:00,2021-09-05,08:40:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Dubai,DXB,Emirates,EK,511,EK511,16.0,0.0,Asia,Dubai,2021-09-05,11:15:00,2021-09-05,12:34:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Borjhar,GAU,IndiGo,6E,2251,6E2251,7.0,0.0,Asia,Kolkata,2021-09-05,05:32:00,2021-09-05,07:38:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Doha International,DOH,Qatar Airways,QR,579,QR579,49.0,0.0,Asia,Qatar,2021-09-05,04:14:00,2021-09-05,04:57:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,Blue Dart Aviation,BZ,481,BZ481,41.0,16.0,Asia,Kolkata,2021-09-05,01:46:00,2021-09-05,02:55:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,IndiGo,6E,6573,6E6573,9.0,0.0,Asia,Kolkata,2021-09-05,07:28:00,2021-09-05,09:23:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,GoAir,G8,719,G8719,0.0,0.0,Asia,Kolkata,2021-09-05,07:12:00,2021-09-05,08:29:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Cochin International,COK,Vistara,UK,883,UK883,2.0,0.0,Asia,Kolkata,2021-09-05,06:01:00,2021-09-05,08:42:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,GoAir,G8,725,G8725,0.0,0.0,Asia,Kolkata,2021-09-05,16:40:00,2021-09-05,17:57:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Ahmedabad,AMD,SpiceJet,SG,8131,SG8131,13.0,0.0,Asia,Kolkata,2021-09-05,16:03:00,2021-09-05,17:12:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Cochin International,COK,British Airways,BA,5867,BA5867,2.0,0.0,Asia,Kolkata,2021-09-05,06:01:00,2021-09-05,08:42:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Netaji Subhas Chandra,CCU,British Airways,BA,5859,BA5859,8.0,0.0,Asia,Kolkata,2021-09-05,06:23:00,2021-09-05,08:14:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Chhatrapati Shivaji International (Sahar International),BOM,GoAir,G8,336,G8336,32.0,16.0,Asia,Kolkata,2021-09-05,15:02:00,2021-09-05,16:51:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Dubai,DXB,SpiceJet,SG,705,SG705,12.0,0.0,Asia,Dubai,2021-09-05,00:57:00,2021-09-05,02:29:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Dubai,DXB,Emirates,EK,513,EK513,3.0,0.0,Asia,Dubai,2021-09-05,04:17:00,2021-09-05,05:44:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Borjhar,GAU,GoAir,G8,151,G8151,4.0,0.0,Asia,Kolkata,2021-09-05,12:39:00,2021-09-05,14:47:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Raja Sansi International Airport,ATQ,IndiGo,6E,322,6E322,13.0,0.0,Asia,Kolkata,2021-09-05,11:08:00,2021-09-05,11:53:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Frankfurt International Airport,FRA,Lufthansa,LH,761,LH761,42.0,14.0,Europe,Berlin,2021-09-05,03:31:00,2021-09-05,07:53:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Abu Dhabi International,AUH,Alitalia,AZ,5702,AZ5702,9.0,0.0,Asia,Dubai,2021-09-05,04:54:00,2021-09-05,06:20:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Dubai,DXB,IndiGo,6E,9602,6E9602,31.0,7.0,Asia,Dubai,2021-09-05,11:30:00,2021-09-05,12:56:00,05-09-2021
2021-09-05,landed,Indira Gandhi International,DEL,Abu Dhabi International,AUH,Etihad Airways,EY,211,EY211,16.0,0.0,Asia,Dubai,2021-09-05,04:54:00,2021-09-05,06:20:00,05-09-2021
